review,classification,prediction,match,classifier_decision,probabilities,source
Watch out for some of the tree roots that have bubbled up under the asphalt.,negative,negative,True,negative,"[0.9574002623558044, 0.03859449550509453, 0.004005193244665861]",dynasent_r1
"Ultimately , the message of Trouble Every Day seems to be that all sexual desire disrupts life 's stasis .",neutral,neutral,True,neutral,"[0.11546283960342407, 0.8333839774131775, 0.051153164356946945]",sst_local
"Make sure to bring cash, however, as its cash only!",neutral,neutral,True,neutral,"[0.4063604772090912, 0.5728427767753601, 0.020796770229935646]",dynasent_r1
The monorail stops in the lobby of the hotel so getting around the city would have been easy.,positive,positive,True,positive,"[0.0001953727623913437, 0.025373317301273346, 0.9744312763214111]",dynasent_r1
Granted if you're a Shang Hai place and you can't do this right you might as well shut down or get yourself franchised like Asian Legend.,negative,negative,True,negative,"[0.9366025924682617, 0.03715241327881813, 0.026244992390275]",dynasent_r1
"I requested shrimp from the menu, and it came with garlic tamale. ",neutral,neutral,True,neutral,"[0.006772289052605629, 0.9625575542449951, 0.030670175328850746]",dynasent_r2
Says a lot about how much this business values its customers.,neutral,positive,False,positive,"[3.653025487437844e-05, 0.0001261676225112751, 0.9998372793197632]",dynasent_r1
"My favorite part of the complex was The Hostile Grape: a comfortable, stylish room with a very good selection of wines by the glass, including a Sine Qua Non that is almost NEVER available by the glass.",positive,positive,True,positive,"[5.273968054098077e-05, 7.037186151137576e-05, 0.9998769760131836]",dynasent_r1
We both had two full course meal - one sashimi and the other one was the tasting menu.,neutral,neutral,True,neutral,"[0.00014558150724042207, 0.9739936590194702, 0.0258607417345047]",dynasent_r1
Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier .,positive,positive,True,positive,"[1.4528519386658445e-05, 0.00035760580794885755, 0.9996278285980225]",sst_local
I 'm afraid you wo n't get through this frankly fantastical by-the-numbers B-flick with just a suspension of disbelief .,neutral,negative,False,negative,"[0.9605960845947266, 0.034407518804073334, 0.0049963644705712795]",sst_local
"There is no entry portal in The Rules of Attraction , and I spent most of the movie feeling depressed by the shallow , selfish , greedy characters .",negative,negative,True,negative,"[0.9808934926986694, 0.016164643689990044, 0.002941875020042062]",sst_local
"The movie takes itself too seriously and , as a result , it makes for only intermittent fun .",negative,negative,True,negative,"[0.9279972314834595, 0.06900222599506378, 0.0030004922300577164]",sst_local
We were in a one bedroom suite.,neutral,neutral,True,neutral,"[0.00042335432954132557, 0.9878836274147034, 0.011692962609231472]",dynasent_r1
Especially the bleachers on the ceiling.,neutral,neutral,True,neutral,"[0.0017808115808293223, 0.9638055562973022, 0.03441360965371132]",dynasent_r1
The Tailor was not professional and  does not explained to me what she would do to my dress to make it exactly,negative,negative,True,negative,"[0.999148964881897, 0.00043330038897693157, 0.0004177523369435221]",dynasent_r2
"Both times the orders came to about 25 bucks, so much less than a dollar per donut average.",positive,positive,True,positive,"[0.003098144894465804, 0.2919082045555115, 0.7049936652183533]",dynasent_r1
"ATTENTION YELPERS:
Do not yelp lower than 4 stars or the Sekong By Night Nazi will come and get you.",negative,negative,True,negative,"[0.7443593144416809, 0.18658259510993958, 0.0690581202507019]",dynasent_r1
He defended the food saying how the mushroom dish is so popular.,neutral,neutral,True,neutral,"[0.12951764464378357, 0.7798818349838257, 0.09060048311948776]",dynasent_r1
It is really a tight-squeeze to get through the aisles and the customer traffic.,negative,negative,True,negative,"[0.9979633092880249, 0.0007563926046714187, 0.0012803710997104645]",dynasent_r1
"It 's all very cute , though not terribly funny if you 're more than six years old .",positive,neutral,False,neutral,"[0.03547793999314308, 0.5696601271629333, 0.39486193656921387]",sst_local
We just stumbled across it last night and went in - not knowing anything about it.,neutral,neutral,True,neutral,"[0.0002630569797474891, 0.9842705130577087, 0.015466402284801006]",dynasent_r1
"It 's endearing to hear Madame D. refer to her husband as ` Jackie ' -- and he does make for excellent company , not least as a self-conscious performer .",positive,positive,True,positive,"[0.0005465344875119627, 0.017414532601833344, 0.9820387959480286]",sst_local
She was actually able to give my eyebrows an arch,positive,positive,True,positive,"[0.0005556948017328978, 0.010599326342344284, 0.9888449311256409]",dynasent_r2
She looked at the comb and said it was of good quality and that it would stay.,positive,positive,True,positive,"[0.0006586209055967629, 0.45667192339897156, 0.542669415473938]",dynasent_r1
Brought iPhone in there for a audio IC problem.,neutral,neutral,True,neutral,"[0.0033215952571481466, 0.98813396692276, 0.008544452488422394]",dynasent_r1
One Hour Photo is an intriguing snapshot of one man and his delusions ; it 's just too bad it does n't have more flashes of insight .,negative,neutral,False,neutral,"[0.12237507849931717, 0.6665559411048889, 0.21106895804405212]",sst_local
"Topped with Cheddar cheese and two eggs.""",neutral,neutral,True,neutral,"[0.0003773885837290436, 0.983163058757782, 0.016459528356790543]",dynasent_r1
"The ""Monkey Bread"" best on earth, the hash, chicken and waffles etc.",positive,positive,True,positive,"[0.0001679358392721042, 0.00013115677575115114, 0.9997009038925171]",dynasent_r1
No wonder they 're talking about `` Talk to Her . '',neutral,neutral,True,neutral,"[0.04913561791181564, 0.9001151919364929, 0.050749242305755615]",sst_local
Thought it would be good.,positive,positive,True,positive,"[0.0015366104198619723, 0.3614047169685364, 0.6370586156845093]",dynasent_r1
Make sure to shake the bag up good so the sauce gets everywhere!,positive,positive,True,positive,"[0.0019327731570228934, 0.4023188054561615, 0.5957483649253845]",dynasent_r1
It will delight newcomers to the story and those who know it from bygone days .,positive,positive,True,positive,"[0.00010858145105885342, 0.004880279302597046, 0.9950112104415894]",sst_local
I called 5/15/17 and Chad made the appointment for 5/23/17 between 2pm-3pm.,neutral,neutral,True,neutral,"[0.00017547403695061803, 0.9622376561164856, 0.03758686035871506]",dynasent_r1
When it really counts ... Bloody Sunday connects on a visceral level that transcends language .,positive,positive,True,positive,"[4.793409607373178e-05, 0.0030277217738330364, 0.9969243407249451]",sst_local
Placed an order around 8:54pm said be here by 10:27.,neutral,neutral,True,neutral,"[0.0004859150794800371, 0.9772005677223206, 0.022313494235277176]",dynasent_r1
Enough similarities to Gymkata and Howie Long 's Firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .,negative,negative,True,negative,"[0.9602164030075073, 0.03091316670179367, 0.008870473131537437]",sst_local
I was unsure if the wait for the food could be a potential issue.,neutral,neutral,True,neutral,"[0.103349469602108, 0.8917063474655151, 0.004944203421473503]",dynasent_r2
If I lived here I'd go back until I worked my way through their entire menu.,positive,positive,True,positive,"[0.00010434531577629969, 0.00015407433966174722, 0.9997414946556091]",dynasent_r1
The highlight of this hotel experience was probably the TV in the bathroom. great shows,positive,positive,True,positive,"[0.0006001315778121352, 0.0001291683001909405, 0.9992707371711731]",dynasent_r2
I would not just love pizza in general but which I do not agree and I was craving it.,neutral,negative,False,negative,"[0.5667373538017273, 0.3879729211330414, 0.045289698988199234]",dynasent_r2
"There were only 6 people when my fiancé and I visited Friday night for a drink, and I have no idea why.",neutral,neutral,True,neutral,"[0.04921671748161316, 0.928325891494751, 0.02245735190808773]",dynasent_r2
"Serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in America in 2002 .",positive,positive,True,positive,"[8.610886288806796e-05, 0.001880908152088523, 0.9980329871177673]",sst_local
Give them a call on the Friday before the first Saturday to make sure the market will be open or to ask if there is something special you are looking for and want to check on whether or not it will be available.,neutral,neutral,True,neutral,"[0.00017533518257550895, 0.9538138508796692, 0.04601077735424042]",dynasent_r1
I like the character of this place.,positive,positive,True,positive,"[6.774194480385631e-05, 0.0039327023550868034, 0.9959995746612549]",dynasent_r1
The sugar cane shrimp was removed from the menu because it was out of season.,neutral,negative,False,negative,"[0.7035464644432068, 0.2930278182029724, 0.0034257422666996717]",dynasent_r2
Which is also the reason I bought 3 items.,neutral,neutral,True,neutral,"[0.00023788267571944743, 0.9466977119445801, 0.05306437611579895]",dynasent_r1
"Went to it tonight with my family expecting something amazing from how much we heard about it, but oh we were up for a surprise.",negative,positive,False,positive,"[0.07313112914562225, 0.10077157616615295, 0.8260973691940308]",dynasent_r1
The one negative: cocktails are overpriced and not all that creative.,negative,negative,True,negative,"[0.9988652467727661, 0.0004847392556257546, 0.0006500073941424489]",dynasent_r1
"Jack English and his staff specifically Jan and Randal are the epitome of the commercial ""Like a Good Neighbor State Farm Is There"".",positive,positive,True,positive,"[0.0008240684983320534, 0.009869583882391453, 0.9893062710762024]",dynasent_r1
An eccentric little comic\/thriller deeply in love with its own quirky personality .,positive,positive,True,positive,"[0.00021932290110271424, 0.02147504687309265, 0.9783055186271667]",sst_local
"Thanks Bread Company *brofist*

Do I remember much about the food?...No.",negative,neutral,False,neutral,"[0.07790341973304749, 0.7741286158561707, 0.14796793460845947]",dynasent_r1
As a younger person I often find myself being treated poorly by the older hobbyists who usually work in small establishments.,negative,negative,True,negative,"[0.96479731798172, 0.02912992611527443, 0.006072644609957933]",dynasent_r1
I watched the brainless insanity of No Such Thing with mounting disbelief .,negative,negative,True,negative,"[0.9477664828300476, 0.036057718098163605, 0.016175877302885056]",sst_local
"Staff reaction, polite frustration, security reaction - quick to judge and remove those that complain, management reaction - none.",negative,negative,True,negative,"[0.9747032523155212, 0.019501399248838425, 0.005795347038656473]",dynasent_r1
"You feel like you are staying at a luxurious resort, but the price does not reflect that.",positive,positive,True,positive,"[0.0055124214850366116, 0.0009378152317367494, 0.9935497641563416]",dynasent_r1
"Helmer DeVito ... attempts to do too many things in this story about ethics , payola , vice , murder , kids ' TV and revenge .",negative,negative,True,negative,"[0.8337192535400391, 0.1579223871231079, 0.008358399383723736]",sst_local
The owner was also misinformed about the event taking place inside. annoyed,negative,negative,True,negative,"[0.9970757961273193, 0.002109621884301305, 0.0008145985775627196]",dynasent_r2
