review,classification,prediction,match,classifier_decision,probabilities,source
"the story itself is uninteresting , and the songs are painfully undistinguished : They Might Be Giants ' So to Be One of Us may be the most tuneless tune ever composed .",negative,negative,True,negative,"[0.9605118036270142, 0.038384344428777695, 0.0011037435615435243]",sst_local
Fries are prepared and blanched everyday.,positive,neutral,False,neutral,"[0.056694358587265015, 0.5010412335395813, 0.4422644078731537]",dynasent_r1
"While in the airport, I wish not to be delayed through security, I wish for a quiet companion next to me on the flight, and sometimes I wish for a decent fast bar to have a beer while waiting.",neutral,neutral,True,negative,"[0.6339712738990784, 0.3432593047618866, 0.02276940457522869]",dynasent_r1
I noticed your deed.,neutral,neutral,True,neutral,"[0.14297236502170563, 0.8495683073997498, 0.0074592651799321175]",dynasent_r2
Gosling provides an amazing performance that dwarfs everything else in the film .,positive,positive,True,positive,"[4.346813875599764e-05, 0.00042237230809405446, 0.9995341300964355]",sst_local
"For the most part , I Spy was an amusing lark that will probably rank as one of Murphy 's better performances in one of his lesser-praised movies .",positive,positive,True,positive,"[0.00048561894800513983, 0.11478640884160995, 0.8847280144691467]",sst_local
What Jackson has accomplished here is amazing on a technical level .,positive,positive,True,positive,"[1.5257716086125583e-06, 0.0002951989008579403, 0.9997032284736633]",sst_local
I have been there several times and have yet to see any of the guys smile.,negative,negative,True,negative,"[0.9397497177124023, 0.05030606687068939, 0.009944229386746883]",dynasent_r1
The Master Of Disaster - it 's a piece of dreck disguised as comedy .,negative,negative,True,negative,"[0.993908166885376, 0.005806834902614355, 0.00028498831670731306]",sst_local
Let me just say.,neutral,neutral,True,neutral,"[0.00022600885131396353, 0.9965110421180725, 0.003262968035414815]",dynasent_r1
I weep for the future when a good portion of the respected critical community in this country consider Blue Crush to be an intelligent film about young women .,negative,negative,True,negative,"[0.8637990951538086, 0.13126930594444275, 0.004931542091071606]",sst_local
(The number one party was there an hour prior to opening.),neutral,neutral,True,neutral,"[0.006144853308796883, 0.9654110074043274, 0.028444109484553337]",dynasent_r1
When to Grab breakfast as I do everyday.,neutral,neutral,True,neutral,"[0.0004246185999363661, 0.9547110795974731, 0.04486425593495369]",dynasent_r1
"Goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .",positive,positive,True,positive,"[7.195430384854262e-08, 0.0006723065162077546, 0.999327540397644]",sst_local
McKay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness,negative,negative,True,negative,"[0.9807472825050354, 0.0183329489082098, 0.0009197461185976863]",sst_local
"Dr. Reiss isn't practicing as much as he used to (although I was adjusted by him once, he was great!",positive,positive,True,positive,"[3.5053301417065086e-07, 6.783303433621768e-06, 0.999992847442627]",dynasent_r1
Step it up FedEx.,negative,negative,True,negative,"[0.8873592615127563, 0.1086505651473999, 0.003990155179053545]",dynasent_r1
Topkapi this is not .,negative,negative,True,neutral,"[0.1486123949289322, 0.8447712659835815, 0.006616358645260334]",sst_local
It 's so full of wrong choices that all you can do is shake your head in disbelief -- and worry about what classic Oliver Parker intends to mangle next time .,negative,negative,True,negative,"[0.9168055057525635, 0.08029921352863312, 0.0028952721040695906]",sst_local
I spent months planning this event and 5 days before the party I realized I forgot about the cake!,neutral,neutral,True,neutral,"[0.16352443397045135, 0.6318314075469971, 0.204644113779068]",dynasent_r1
There were very few booths.,neutral,negative,False,negative,"[0.33775192499160767, 0.32827088236808777, 0.3339771628379822]",dynasent_r2
No long hrs in the waiting room.,positive,positive,True,positive,"[0.028288427740335464, 0.046653587371110916, 0.9250580072402954]",dynasent_r1
I went back for dinner SAME DAY and also forget everything I ordered and inhaled.,positive,positive,True,positive,"[0.3614044487476349, 0.1687122881412506, 0.46988317370414734]",dynasent_r1
She was such a smartass.,negative,negative,True,negative,"[0.9875682592391968, 0.011839363723993301, 0.0005923600401729345]",dynasent_r1
The best part of staying at this hotel was the bistro/ bar area.,positive,positive,True,positive,"[0.0016596111236140132, 0.00013428856618702412, 0.9982060194015503]",dynasent_r1
I have heard amazing reviews about this place for their breakfast but my family and I decided to try it out for a late lunch.,positive,positive,True,positive,"[0.0011392314918339252, 0.1216888427734375, 0.8771718740463257]",dynasent_r1
Digital-video documentary about stand-up comedians is a great glimpse into a very different world .,positive,positive,True,positive,"[8.136876567732543e-05, 0.004076462239027023, 0.9958421587944031]",sst_local
A movie that tries to fuse the two ` woods ' but winds up a Bolly-Holly masala mess .,negative,negative,True,negative,"[0.92013019323349, 0.07792360335588455, 0.0019462453201413155]",sst_local
"I Spy is an embarrassment , a monotonous , disjointed jumble of borrowed plot points and situations .",negative,negative,True,negative,"[0.9903546571731567, 0.009447029791772366, 0.00019829327357001603]",sst_local
Everything is an upsell.,negative,negative,True,negative,"[0.9943331480026245, 0.00408150302246213, 0.0015853894874453545]",dynasent_r1
The honey and orange zest NAIL it.,positive,positive,True,positive,"[6.088096142775612e-06, 0.018906185403466225, 0.9810876846313477]",dynasent_r1
The cheese was good.,positive,positive,True,positive,"[5.782579250990239e-07, 3.267263309680857e-05, 0.9999667406082153]",dynasent_r1
"A slick , well-oiled machine , exquisitely polished and upholstered .",positive,positive,True,positive,"[3.777882398026122e-07, 0.00015900839935056865, 0.9998406171798706]",sst_local
Line is always busy.,negative,negative,True,negative,"[0.9691418409347534, 0.030080704018473625, 0.0007774128462187946]",dynasent_r1
"Although the restaurant is set to close in just one day, the reason why is very obvious.",negative,neutral,False,neutral,"[0.03143924102187157, 0.9529723525047302, 0.01558842696249485]",dynasent_r1
Never look here for help.,negative,negative,True,negative,"[0.9907282590866089, 0.00818255078047514, 0.0010891001438722014]",dynasent_r1
We went in last Friday at 7:30.,neutral,neutral,True,neutral,"[0.00022753763187211007, 0.9701415300369263, 0.029631003737449646]",dynasent_r1
I can't stress enough how UNREAL the seasoning and herbs tasted.,positive,positive,True,positive,"[0.00014956200902815908, 0.00040083882049657404, 0.9994496703147888]",dynasent_r1
She went and told the tech.,neutral,neutral,True,neutral,"[0.0016691413475200534, 0.9944762587547302, 0.003854632843285799]",dynasent_r1
"I was a little skeptical of Prime because I've been to the other restaurants on the Bellagio waters, and they were nothing to write home about.",negative,negative,True,negative,"[0.8968525528907776, 0.09925058484077454, 0.0038969051092863083]",dynasent_r1
MAJOR POINTS!,positive,positive,True,positive,"[1.137728986577713e-06, 0.012776434421539307, 0.9872223734855652]",dynasent_r1
I hate that a lot of very authentic Chinese places only takes cash.,negative,negative,True,negative,"[0.8992851376533508, 0.06224415451288223, 0.03847065567970276]",dynasent_r1
you won't go away hungry!! because the food tastes like grandma's cooking,positive,positive,True,positive,"[0.0012531242100521922, 0.000531487341504544, 0.9982154369354248]",dynasent_r2
"A mawkish , implausible platonic romance that makes Chaplin 's City Lights seem dispassionate by comparison .",negative,negative,True,negative,"[0.49091532826423645, 0.31473883986473083, 0.1943458765745163]",sst_local
can see where this dumbed-down concoction is going .,negative,negative,True,negative,"[0.9908515810966492, 0.0072976406663656235, 0.0018507589120417833]",sst_local
The Hours is what movies are supposed to be ...,positive,positive,True,positive,"[0.29693180322647095, 0.31992676854133606, 0.3831414580345154]",sst_local
Its gross-out gags and colorful set pieces ... are of course stultifyingly contrived and too stylized by half .,negative,negative,True,negative,"[0.8942210674285889, 0.10212092846632004, 0.0036580893211066723]",sst_local
This soup comes with pigs blood and pigs feet which I'm not crazy about.,negative,negative,True,negative,"[0.9994742274284363, 0.00029616037500090897, 0.00022961731883697212]",dynasent_r1
Finding a booth was a cinch.,positive,positive,True,positive,"[0.01358760241419077, 0.011967471800744534, 0.9744449853897095]",dynasent_r2
If you need more groceries then I would suggest you go to the bigger store as you can get more yummy Arabic goodies!,positive,positive,True,positive,"[0.0004650340706575662, 0.0027574647683650255, 0.9967774748802185]",dynasent_r1
"Fans of the TV series will be disappointed , and everyone else will be slightly bored .",neutral,negative,False,negative,"[0.9959667921066284, 0.0038213366642594337, 0.00021181354532018304]",sst_local
Our room was right near the elevator so as soon as someone gets out of the elevator you can see directly into our room.,negative,negative,True,positive,"[0.2861291468143463, 0.3085484504699707, 0.4053223729133606]",dynasent_r1
"For a film about two mismatched buddies , Crystal and De Niro share little screen time and even less chemistry .",negative,negative,True,negative,"[0.8648889660835266, 0.12995532155036926, 0.005155771970748901]",sst_local
I was flabbergasted.,negative,negative,True,negative,"[0.7648391127586365, 0.17938528954982758, 0.055775560438632965]",dynasent_r1
"It is a kickass , dense sci-fi action thriller hybrid that delivers and then some .",positive,positive,True,positive,"[1.1873030558717801e-07, 0.0017047005239874125, 0.998295247554779]",sst_local
"I had to make the painful decision to put my very sick 16 year old, sweet cat down a few weeks ago.",negative,neutral,False,neutral,"[0.369570791721344, 0.5604334473609924, 0.06999577581882477]",dynasent_r1
Everything that 's worthwhile about Collision Course can already be seen on television .,neutral,negative,False,positive,"[0.15053467452526093, 0.11220154166221619, 0.7372637987136841]",sst_local
Be warned not to forget anything.,negative,negative,True,neutral,"[0.20760570466518402, 0.7783202528953552, 0.014073990285396576]",dynasent_r1
"Feels less like it 's about teenagers , than it was written by teenagers .",negative,negative,True,negative,"[0.8228024244308472, 0.170684814453125, 0.006512779742479324]",sst_local
An utterly compelling ` who wrote it ' in which the reputation of the most famous author who ever lived comes into question .,positive,positive,True,positive,"[0.003651999868452549, 0.013472339138388634, 0.9828757047653198]",sst_local
I filled the jugs with water.,neutral,neutral,True,neutral,"[0.0010192785412073135, 0.9931922554969788, 0.005788508336991072]",dynasent_r1
I made an appointment at the store to have the display repaired on my iPhone 5s.,neutral,neutral,True,neutral,"[7.695356180192903e-05, 0.9932108521461487, 0.006712259259074926]",dynasent_r1
"This farmers market is very big, but I was able to get most of the fresh fruit and vegetables that I needed.",positive,positive,True,positive,"[7.322427700273693e-05, 0.0001379862369503826, 0.9997888207435608]",dynasent_r2
