review,classification,prediction,match,classifier_decision,probabilities,source
"I knew then why people pay such a top dollar to go this place when I ate the first thing they served, Le Caviar (Caviar on a fennel cream).",positive,positive,True,positive,"[0.0004354120173957199, 0.005665668752044439, 0.993898868560791]",dynasent_r1
There are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory .,positive,positive,True,positive,"[0.0003754336794372648, 0.00044112198520451784, 0.9991834759712219]",sst_local
Food: We started the meal off with escargot and bone marrow.,neutral,neutral,True,neutral,"[0.00028159545036032796, 0.9670037031173706, 0.03271469846367836]",dynasent_r1
Just so happened to stumble into this place because it started to rain.,neutral,neutral,True,neutral,"[0.001659040106460452, 0.8924707174301147, 0.10587024688720703]",dynasent_r1
The plates were almost not big enough for all the food.,positive,negative,False,positive,"[0.2717057168483734, 0.026231246069073677, 0.7020630836486816]",dynasent_r2
"This is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",negative,negative,True,negative,"[0.9679521322250366, 0.031495608389377594, 0.0005522269057109952]",sst_local
Few films this year have been as resolute in their emotional nakedness .,positive,positive,True,positive,"[0.02617320604622364, 0.322699636220932, 0.6511271595954895]",sst_local
I had gotten a few estimates prior to trying coming here all for full sensor replacement for up to $400 total.,neutral,neutral,True,neutral,"[0.0035410483833402395, 0.9742459058761597, 0.022212984040379524]",dynasent_r1
"The problem is that rather than dramatizing this premise , Mr. Desplechin is content to state it .",neutral,negative,False,negative,"[0.9054579734802246, 0.09341360628604889, 0.0011284096399322152]",sst_local
I would not recommend big groups to eat here cuz it was a little difficult to get a reservation considering the amount of people we had (8).,negative,negative,True,negative,"[0.9984228610992432, 0.00019893099670298398, 0.001378268818370998]",dynasent_r1
"The Decor was fine (pretty usual ""Big-fat-greek-wedding"" style of decor), there were cloth tablecloths and napkins, and the karioke music was cheerful overhead.",positive,positive,True,positive,"[8.31185097922571e-05, 0.00013000788749195635, 0.999786913394928]",dynasent_r1
You 're better off staying home and watching The X-Files .,negative,negative,True,negative,"[0.9786304831504822, 0.020847126841545105, 0.0005223694024607539]",sst_local
"Another big , dumb action movie in the vein of XXX , The Transporter is riddled with plot holes big enough for its titular hero to drive his sleek black BMW through .",negative,negative,True,negative,"[0.9581600427627563, 0.040748585015535355, 0.00109138956759125]",sst_local
But hard-to-believe plot twists force the movie off track in its final half hour .,negative,negative,True,negative,"[0.8123571872711182, 0.18354147672653198, 0.004101405385881662]",sst_local
"Tony, the salesman and partial owner, wasn't in our face, trying to push product on us.",positive,positive,True,positive,"[0.0013288900954648852, 0.0014153619995340705, 0.9972557425498962]",dynasent_r1
"You've got:

VARIETY.",positive,positive,True,positive,"[0.0018674348248168826, 0.265897661447525, 0.7322348952293396]",dynasent_r1
"I've shopped here for many years, and not had bad experiences.",positive,positive,True,positive,"[0.00044225770398043096, 0.00023923323897179216, 0.9993185997009277]",dynasent_r1
Great place for people watching.,positive,positive,True,positive,"[0.00073099514702335, 3.262859900132753e-05, 0.9992363452911377]",dynasent_r1
But I did once schedule a massage and would not do so again.,negative,negative,True,negative,"[0.9744144082069397, 0.024714063853025436, 0.0008715592557564378]",dynasent_r1
Delivery or carry out options are not available because its ambience must be experienced firsthand.,positive,neutral,False,neutral,"[0.00784976128488779, 0.855871856212616, 0.1362784206867218]",dynasent_r2
So how's it all u can but u can't have more of what u want?!?!?,negative,neutral,False,neutral,"[0.30147069692611694, 0.6690681576728821, 0.029461130499839783]",dynasent_r1
"If your looking for authentic Mexican food, I can't say that it is.",negative,negative,True,negative,"[0.9992444515228271, 0.00045593854156322777, 0.00029962536063976586]",dynasent_r1
"It 's an old story , but a lively script , sharp acting and partially animated interludes make Just a Kiss seem minty fresh .",positive,positive,True,positive,"[0.00014364629168994725, 0.0020356306340545416, 0.9978207349777222]",sst_local
And was very inexpensive...about $3.90 for one rather large sausage. I am sure it was it was leftover meat.,negative,negative,True,positive,"[0.015662141144275665, 0.00198724796064198, 0.9823505878448486]",dynasent_r2
"Do n't plan on the perfect ending , but Sweet Home Alabama hits the mark with critics who escaped from a small town life .",positive,positive,True,positive,"[0.009509975090622902, 0.1312338262796402, 0.8592562675476074]",sst_local
Men in Black II has sequel-itis something fierce .,negative,negative,True,negative,"[0.5324720144271851, 0.36347830295562744, 0.10404964536428452]",sst_local
Aaliyah rarely dampens her diva persona enough to spark genuine chemistry with Townsend .,neutral,negative,False,negative,"[0.7711002230644226, 0.221189945936203, 0.007709817960858345]",sst_local
"Even if they are not doing exactly what we want, shouldn't they at least appear to have sympathy?",negative,negative,True,negative,"[0.9715296626091003, 0.02329067327082157, 0.00517958914861083]",dynasent_r1
The only issue I had was they were out of wheat bread.,negative,negative,True,negative,"[0.9979887008666992, 0.00032295536948367953, 0.0016882691998034716]",dynasent_r1
An intriguing and entertaining introduction to Johnson .,positive,positive,True,positive,"[2.9059390726615675e-05, 0.00015873767551966012, 0.9998121857643127]",sst_local
"I had no idea why we weren't given movie passes to see the movie at a later date, this time without the technical problems.",negative,negative,True,negative,"[0.9889522194862366, 0.005727246403694153, 0.005320650991052389]",dynasent_r1
"Eastwood is an icon of moviemaking , one of the best actors , directors and producers around , responsible for some excellent work .",positive,positive,True,positive,"[6.41421866021119e-05, 0.00013414226123131812, 0.9998018145561218]",sst_local
"There 's an audience for it , but it could have been funnier and more innocent .",negative,negative,True,negative,"[0.6058307886123657, 0.38285157084465027, 0.011317684315145016]",sst_local
Vista Del Sol is a hot mess to say the least.,negative,negative,True,negative,"[0.9970865845680237, 0.0014558074763044715, 0.0014575510285794735]",dynasent_r1
"Some of Seagal 's action pictures are guilty pleasures , but this one is so formulaic that it seems to be on auto-pilot .",negative,negative,True,negative,"[0.8924137353897095, 0.10625676810741425, 0.0013294883538037539]",sst_local
"Without September 11 , Collateral Damage would have been just another bad movie .",negative,negative,True,negative,"[0.9872263073921204, 0.01180417649447918, 0.0009694786858744919]",sst_local
"If Melville is creatively a great whale , this film is canned tuna .",negative,negative,True,negative,"[0.8556134700775146, 0.13890735805034637, 0.0054791695438325405]",sst_local
Like Mike does n't win any points for originality .,negative,negative,True,negative,"[0.9854241013526917, 0.010187477804720402, 0.0043884385377168655]",sst_local
I highly recommend eating at this place if you love finding hair in your food.,negative,negative,True,negative,"[0.9868019223213196, 0.0013861453626304865, 0.01181197538971901]",dynasent_r2
Thought I could make it through the 1/2 pound burger but the fries were too good to put aside.,positive,positive,True,positive,"[0.004972853232175112, 0.0005063580465503037, 0.9945207834243774]",dynasent_r1
Let your silly childhood nostalgia slumber unmolested .,negative,negative,True,positive,"[0.013758553192019463, 0.29190129041671753, 0.694340169429779]",sst_local
The only problem I have is that my dog figured out how to jump around the barrier gate that divides the lake/play space from the open area.,negative,negative,True,negative,"[0.9922170639038086, 0.0025959915947169065, 0.0051869056187570095]",dynasent_r1
"I spoke to a polite woman who told me there would be no problem with a change, we could move the pick-up time back fifteen minutes to 12:35PM.",positive,positive,True,positive,"[0.00016805405903141946, 0.022494519129395485, 0.9773374795913696]",dynasent_r1
A blessed gift to film geeks and historians .,positive,positive,True,positive,"[4.3729538447223604e-05, 0.0002536137180868536, 0.9997026324272156]",sst_local
Thank goodness my husband and I ignored  the 2 star reviews.,positive,positive,True,positive,"[0.011958959512412548, 0.002384612802416086, 0.9856563806533813]",dynasent_r1
Mark me down as a non-believer in werewolf films that are not serious and rely on stupidity as a substitute for humor .,negative,negative,True,negative,"[0.9779376983642578, 0.02118421159684658, 0.000878101505804807]",sst_local
We did walk up 2 minutes late but come on...,negative,neutral,False,neutral,"[0.49026089906692505, 0.5001003742218018, 0.009638681076467037]",dynasent_r1
"-LRB- Davis -RRB- has a bright , chipper style that keeps things moving , while never quite managing to connect her wish-fulfilling characters to the human race .",positive,neutral,False,neutral,"[0.06276736408472061, 0.5654943585395813, 0.3717382550239563]",sst_local
Son of the Bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,negative,positive,False,positive,"[0.0650658905506134, 0.250754177570343, 0.6841799020767212]",sst_local
"Divertingly ridiculous , headbangingly noisy .",negative,positive,False,positive,"[0.047393132001161575, 0.3032078742980957, 0.6493989825248718]",sst_local
There's usually only one cashier who takes the orders so the wait can be long.,negative,negative,True,negative,"[0.9975606203079224, 0.0004793682019226253, 0.0019599907100200653]",dynasent_r1
There 's a vastness implied in Metropolis that is just breathtaking .,positive,positive,True,positive,"[0.0009941135067492723, 0.0073715681210160255, 0.9916342496871948]",sst_local
This gym is always packed in the mornings.,negative,neutral,False,neutral,"[0.39558109641075134, 0.5772547125816345, 0.027164200320839882]",dynasent_r1
The burgers and salads were around 8 dollars each.,neutral,neutral,True,neutral,"[0.0012456437107175589, 0.9815877676010132, 0.01716659776866436]",dynasent_r1
"During our twenty minute break, out of curiosity, I decided to browse around the appliance section just to get an idea of the layout of the department (I'll be at another store, but the layouts are all similar).",neutral,neutral,True,neutral,"[0.00028200793894939125, 0.9791845083236694, 0.020533548668026924]",dynasent_r1
Godawful boring slug of a movie .,negative,negative,True,negative,"[0.9991218447685242, 0.00041590112959966063, 0.00046219988144002855]",sst_local
Who even knew there was such a thing?,neutral,neutral,True,neutral,"[0.0037022531032562256, 0.984652578830719, 0.01164509728550911]",dynasent_r1
"I found it slow , drab , and bordering on melodramatic .",negative,negative,True,negative,"[0.9958128333091736, 0.0035992111079394817, 0.0005879515665583313]",sst_local
"Whatever Eyre 's failings as a dramatist , he deserves credit for bringing audiences into this hard and bitter place .",positive,positive,True,positive,"[0.007533280178904533, 0.12024369835853577, 0.8722230792045593]",sst_local
"Passion , lip-synching , tragedy , and lots of really really high notes .",neutral,positive,False,positive,"[0.0013662796700373292, 0.07365762442350388, 0.9249760508537292]",sst_local
